"","date","state_AU","AU","state_CA","CA","state_DK","DK","state_IS","IS","state_JP","JP","state_NZ","NZ","state_NO","NO","state_SE","SE","state_CH","CH","state_GB","GB","state_US","US","state_AT","AT","state_BE","BE","state_FI","FI","FR","state-FR","state_DE","DE","state_GR","GR","state_IE","IE","state_IT","IT","state_LU","LU","state_NL","NL","state_PT","PT","state_ES","ES","CN","state-CN","state_HK","HK","state_IN","IN","state_ID","ID","state_KR","KR","MY","state-MY","state_PH","PH","SG","state-SG","state_TH","TH","CO","state-CO","MX","state-MX","state_BG","BG","state_HR","HR","CZ","state-CZ","state_EE","EE","state_HU","HU","state_LV","LV","state_LT","LT","state_PL","PL","state_RO","RO","SK","state-SK","state_SI","SI","IL","state-IL","SA","state-SA","state_AE","AE","state_RU","RU","state_ZA","ZA","state_TR","TR","state_AR","AR","state_BR","BR","CL","state-CL","state_PE","PE","state_RS","RS"
"32",1987 Q4,1,11.5741970036739,1,11.8363976697419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.3447976847172,1,12.7935556822183,1,12.7155878607309,1,15.0557001103708,NA,NA,1,10.5539912878879,NA,NA,NA,NA,NA,NA,1,8.6846504757157,NA,NA,NA,NA,NA,NA,NA,NA,1,9.27580524797389,NA,NA,NA,NA,1,11.895528194182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2219458243765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1988 Q1,1,11.5950096441439,1,11.8571685614974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.3809642972759,1,12.8127379353388,1,12.7560181223193,1,15.0750224597053,NA,NA,1,10.5706943094403,NA,NA,NA,NA,NA,NA,1,8.69659073399343,NA,NA,NA,NA,NA,NA,NA,NA,1,9.29126083947928,NA,NA,NA,NA,1,11.9401438536653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2554409116582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1988 Q2,1,11.6198447505538,1,11.8941515823256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.4102241210926,1,12.8369011859696,1,12.7905283752797,1,15.0973098190034,NA,NA,1,10.5833856759678,NA,NA,NA,NA,NA,NA,1,8.69049625497565,NA,NA,NA,NA,NA,NA,NA,NA,1,9.31835079802364,NA,NA,NA,NA,1,11.9933003002538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2901123186559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1988 Q3,1,11.6619486317186,1,11.9490437960458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.4434690501862,1,12.8726405317303,1,12.8432277681139,1,15.1132381546783,NA,NA,1,10.6008771046338,NA,NA,NA,NA,NA,NA,1,8.71060025322485,NA,NA,NA,NA,NA,NA,NA,NA,1,9.33327717731957,NA,NA,NA,NA,1,12.0348108501207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.3300679053261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1988 Q4,1,11.6930558623123,1,11.9886831207935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.4710438140869,1,12.9019153031741,1,12.8738041828261,1,15.1301884917517,NA,NA,1,10.6230793038336,NA,NA,NA,NA,NA,NA,1,8.71350183411038,NA,NA,NA,NA,NA,NA,NA,NA,1,9.38789540992569,NA,NA,NA,NA,1,12.0895003091552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.3555295923983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1989 Q1,1,11.7431568282986,1,12.0024194821572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.4822515442835,1,12.9230145815654,1,12.8960548440679,1,15.135602175649,NA,NA,1,10.6333676993708,NA,NA,NA,NA,NA,NA,1,8.77477936460159,NA,NA,NA,NA,NA,NA,NA,NA,1,9.38767234240941,1,10.8739581665089,NA,NA,1,12.119934444516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.3643799303735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1989 Q2,1,11.7677148645783,1,12.029913637411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.4934342954632,1,12.9523706714874,1,12.9154197686459,1,15.146506164876,NA,NA,1,10.6520160564019,1,10.0615673595058,NA,NA,NA,NA,1,8.82608985879867,NA,NA,NA,NA,NA,NA,NA,NA,1,9.42689132009336,1,10.9436421410436,NA,NA,1,12.1282970914466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.3661439480659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1989 Q3,1,11.7580213833972,1,12.0643267858871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.512267012844,1,12.9741790136771,1,12.9464673786677,1,15.1679211599001,NA,NA,1,10.6663306637955,1,10.1041257299546,NA,NA,NA,NA,1,8.86005828961542,NA,NA,NA,NA,NA,NA,NA,NA,-1,9.42249509864137,1,10.9756911156919,NA,NA,1,12.1599141935847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.3666676251491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1989 Q4,1,11.7699119691845,1,12.1070800722103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.5220771693604,1,12.9878451169253,1,12.9662873011683,1,15.1804528602461,NA,NA,1,10.6975806583969,1,10.1130401129154,NA,NA,NA,NA,1,8.86886064420383,NA,NA,NA,NA,NA,NA,NA,NA,-1,9.42161233411595,1,11.0078854994084,NA,NA,1,12.2392218660946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.3746820394347,NA,NA,1,9.07921987706001,NA,NA,NA,NA,NA,NA,NA,NA
"41",1990 Q1,1,11.7868775888909,1,12.1270217546148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,13.4987259330621,1,12.9995859916445,1,12.9834500281761,1,15.1959432526065,NA,NA,1,10.7108005503539,1,10.1041275740879,NA,NA,NA,NA,1,8.87063348059053,NA,NA,NA,NA,NA,NA,NA,NA,-1,9.34654720779093,1,11.043869860129,NA,NA,1,12.3016947579998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.3693130002315,NA,NA,1,8.44031209669779,NA,NA,NA,NA,NA,NA,NA,NA
"42",1990 Q2,1,11.7903935280551,1,12.164534577135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,13.4911078767461,1,13.0107306146767,1,12.9981986222684,1,15.2114216732029,NA,NA,1,10.7207087689119,1,10.11461051184,NA,NA,NA,NA,-1,8.84599314555879,NA,NA,NA,NA,NA,NA,NA,NA,-1,9.34445839540721,1,11.0906999057478,NA,NA,1,12.3313841843898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.3724444203895,NA,NA,1,8.89515199475756,NA,NA,NA,NA,NA,NA,NA,NA
"43",1990 Q3,1,11.813101549559,1,12.1860751102528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,13.4901359310499,1,13.0189965272169,1,13.0155124285495,1,15.2155015789731,NA,NA,1,10.7192248636972,1,10.1248235832338,NA,NA,NA,NA,-1,8.82435576765714,1,9.23612819911261,NA,NA,NA,NA,NA,NA,1,9.34710337215095,1,11.1279242451738,NA,NA,1,12.3558791592208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.3792453461168,NA,NA,1,9.20846497438414,NA,NA,NA,NA,NA,NA,NA,NA
"44",1990 Q4,1,11.8133022131416,1,12.1923975505717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,13.4899943107516,-1,13.0130833684417,1,13.0247576686647,1,15.2166456817258,NA,NA,1,10.7296428615702,-1,10.1124661586074,NA,NA,NA,NA,-1,8.78981311789856,1,9.28041016627005,NA,NA,NA,NA,1,11.3656238717278,1,9.36174762870986,1,11.1461709751028,NA,NA,1,12.4136997024105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.3748845524638,NA,NA,1,9.13155740682307,NA,NA,NA,NA,NA,NA,NA,NA
"45",1991 Q1,1,11.8420470572513,1,12.1787041547547,-1,13.5643647692239,NA,NA,NA,NA,NA,NA,NA,NA,-1,13.4476956919874,-1,13.0072250798501,1,13.0430854715242,1,15.2243524344389,NA,NA,1,10.7379940853559,-1,10.097297063645,NA,NA,NA,NA,-1,8.78978417192619,1,9.29363656241692,NA,NA,NA,NA,1,11.3775630566961,1,9.35728326725481,1,11.1715742928714,NA,NA,1,12.4669710975619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25897350870408,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.3824390371439,NA,NA,1,9.24818844129757,NA,NA,NA,NA,NA,NA,NA,NA
"46",1991 Q2,1,11.8641207552044,1,12.1990820487779,-1,13.564020848247,NA,NA,NA,NA,NA,NA,NA,NA,-1,13.4315945625769,-1,13.0098718433904,-1,13.0230172010816,1,15.2422523540308,NA,NA,1,10.7430724821461,-1,10.0925791832266,NA,NA,NA,NA,-1,8.75925544812743,1,9.30045183472847,NA,NA,NA,NA,1,11.3731876691725,1,9.37016997676623,1,11.1992363491032,NA,NA,1,12.5173580791222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.30599899872023,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.388585170518,NA,NA,1,9.3654512756023,NA,NA,NA,NA,NA,NA,NA,NA
"47",1991 Q3,1,11.882927918959,1,12.2392277719236,-1,13.5578600324322,NA,NA,NA,NA,NA,NA,NA,NA,-1,13.4302734417268,-1,13.011667247373,1,13.0371776687395,1,15.2435842822001,NA,NA,1,10.7421934258223,-1,10.1047026897152,NA,NA,NA,NA,-1,8.75673747578244,1,9.31553692270952,NA,NA,NA,NA,1,11.3772054497941,1,9.39222332323342,1,11.211898841573,NA,NA,1,12.5827443739225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.36810595317784,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.396102251292,NA,NA,-1,9.30945431704849,NA,NA,NA,NA,NA,NA,NA,NA
"48",1991 Q4,1,11.9094482226089,1,12.2632567214456,-1,13.5615379329443,NA,NA,NA,NA,NA,NA,NA,NA,-1,13.418278459075,-1,13.0115261431308,1,13.0439147940774,1,15.2562703944967,NA,NA,1,10.7542706882668,-1,10.0952605624886,NA,NA,NA,NA,-1,8.7283511727995,1,9.34157863169841,NA,NA,NA,NA,1,11.3958569456386,1,9.43066250231234,1,11.2449173430958,NA,NA,1,12.6285826427382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4150501348084,1,1,12.7276561499632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.3914189188209,NA,NA,-1,9.28126921660176,NA,NA,NA,NA,NA,NA,NA,NA
"49",1992 Q1,1,11.9319632850199,1,12.2781023093337,-1,13.5542499429554,NA,NA,NA,NA,NA,NA,NA,NA,-1,13.41535788168,-1,13.0082667344639,1,13.0550152864044,1,15.264294623451,NA,NA,1,10.7612731689323,-1,10.0782078296313,NA,NA,NA,NA,-1,8.72052371225922,1,9.36351580388954,NA,NA,NA,NA,1,11.4059842170592,-1,9.42307101991018,1,11.2274878361397,NA,NA,1,12.6255836353888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.46068513390762,1,1,12.8015821140011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.3992677193704,NA,NA,-1,9.23724047449683,NA,NA,NA,NA,NA,NA,NA,NA
"50",1992 Q2,1,11.9645771758047,1,12.3029631227712,-1,13.5453269875355,NA,NA,NA,NA,NA,NA,NA,NA,-1,13.4095943893698,-1,13.0077829050948,1,13.0527823570489,1,15.2682586482383,NA,NA,1,10.7750054091922,-1,10.0616083258584,NA,NA,NA,NA,-1,8.71332075392901,1,9.38232273362725,NA,NA,NA,NA,1,11.4122623976376,-1,9.42070325143105,1,11.2628877103438,NA,NA,1,12.6452522743684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.49458243110222,1,1,12.8565746065586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.4078611235923,NA,NA,-1,9.20868196020312,NA,NA,NA,NA,NA,NA,NA,NA
"51",1992 Q3,1,12.0066418041425,1,12.3399498407996,-1,13.5418379818884,NA,NA,NA,NA,NA,NA,NA,NA,-1,13.4002496482818,-1,13.0112209537842,1,13.0740833567546,1,15.2801590104901,NA,NA,1,10.7815834190685,-1,10.057047345282,NA,NA,NA,NA,-1,8.7242870824103,1,9.40681886746283,NA,NA,NA,NA,1,11.4199452788973,1,9.45111823984071,1,11.2785343203078,NA,NA,1,12.6613853893274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.55981019108308,1,1,12.9078142085336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.4192628562332,NA,NA,1,9.32236422544159,NA,NA,NA,NA,NA,NA,NA,NA
"52",1992 Q4,1,12.0411023593315,1,12.3772881220929,-1,13.5422945036871,NA,NA,NA,NA,NA,NA,NA,NA,-1,13.3792118323557,-1,13.0067782291936,1,13.0751597974293,1,15.2890660721513,NA,NA,1,10.7890262144372,-1,10.0413309796136,NA,NA,NA,NA,-1,8.68588680671373,1,9.44033979206758,NA,NA,NA,NA,1,11.4300985890043,1,9.48954829021991,1,11.2918398761655,NA,NA,-1,12.6553354512778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.60526215356912,1,1,12.9710148892947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.4487464539304,NA,NA,1,9.32530235336434,NA,NA,NA,NA,NA,NA,NA,NA
"53",1993 Q1,1,12.071745539968,1,12.4138088652585,-1,13.5221335222613,NA,NA,NA,NA,NA,NA,1,12.6885980231141,-1,13.3362536997915,-1,12.9977794193485,1,13.0845603846213,1,15.2855037933668,NA,NA,1,10.7946162580383,-1,10.0127861775352,NA,NA,NA,NA,-1,8.67766467730421,1,9.46361090445264,NA,NA,NA,NA,1,11.4374129907722,1,9.52344977288618,1,11.3337382455571,NA,NA,-1,12.6551337368341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.69467122207477,1,1,13.0601678963121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.4724101335839,NA,NA,-1,9.31805068900104,NA,NA,NA,NA,NA,NA,NA,NA
"54",1993 Q2,1,12.1102699898071,1,12.430230891637,-1,13.5132776967652,NA,NA,NA,NA,NA,NA,1,12.6889574593267,-1,13.3276579209965,-1,12.9968084876216,1,13.0783760235141,1,15.2964651570654,NA,NA,1,10.8127579110977,-1,9.99662390744512,NA,NA,NA,NA,-1,8.65621549693838,1,9.48483217095241,NA,NA,NA,NA,1,11.4567628085405,1,9.54500060898801,1,11.3664053931752,NA,NA,1,12.6919090240078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76686496733321,1,1,13.1285481739706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.4683369863678,NA,NA,-1,9.28247906907654,NA,NA,NA,NA,NA,NA,NA,NA
"55",1993 Q3,1,12.146631763267,1,12.5242803865958,1,13.5200746029764,NA,NA,NA,NA,NA,NA,1,12.694195424958,-1,13.3236117371374,1,12.9997646956035,1,13.0897814250151,1,15.3096559230412,NA,NA,1,10.8274168250952,-1,10.0003236156863,NA,NA,NA,NA,-1,8.67672361709305,1,9.50700301438323,NA,NA,NA,NA,1,11.473985186996,1,9.5866787746772,1,11.3810985391083,NA,NA,1,12.7503415278817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.85293438555079,1,1,13.1907128553189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.497233198843,NA,NA,-1,9.05517394170405,NA,NA,NA,NA,NA,NA,NA,NA
"56",1993 Q4,1,12.1901704659751,1,12.5404324033462,1,13.5463234210906,NA,NA,NA,NA,NA,NA,1,12.7465822705224,-1,13.3144212061741,1,13.0026093187254,1,13.0982922484447,1,15.3165911273545,NA,NA,1,10.8366878955567,-1,9.98498075407593,NA,NA,NA,NA,-1,8.65102457025986,1,9.5440256573811,NA,NA,NA,NA,1,11.5276743141435,1,9.62267077105443,1,11.4447089503854,NA,NA,1,12.7485289895019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.88822848838628,1,1,13.2571400146722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.5217650419108,NA,NA,-1,9.01130789853031,NA,NA,NA,NA,NA,NA,NA,NA
"57",1994 Q1,1,12.2385600842504,1,12.5526083733048,1,13.5589581871783,NA,NA,NA,NA,NA,NA,1,12.7394021632146,-1,13.3061599325879,1,13.0101353223389,1,13.1075882462885,1,15.3202576031506,NA,NA,1,10.8408744848752,-1,9.97832356742644,NA,NA,NA,NA,-1,8.65770192769779,1,9.56051690260139,NA,NA,NA,NA,1,11.5489243962525,1,9.63639786443391,1,11.4615364905634,NA,NA,1,12.7695705801522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.939101726185,1,1,13.3332053980804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.5338182292072,NA,NA,1,9.36906024329195,NA,NA,NA,NA,NA,NA,NA,NA
"58",1994 Q2,1,12.2857028993862,1,12.6241958023112,-1,13.5559280432971,NA,NA,NA,NA,NA,NA,1,12.7413493334442,-1,13.291284224738,1,13.0236860342236,1,13.1064419554443,1,15.3287105557326,NA,NA,1,10.8581058428359,-1,9.95880951138928,NA,NA,NA,NA,-1,8.6574666218952,1,9.58470829646858,NA,NA,NA,NA,1,11.5737635586177,1,9.67231426907619,1,11.4978822263003,NA,NA,1,12.7970220182978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.97388588748819,1,1,13.3978224784207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.5547238453909,NA,NA,1,9.44249193632514,NA,NA,NA,NA,NA,NA,NA,NA
"59",1994 Q3,1,12.3275941337604,1,12.6442352768221,-1,13.5532584970342,NA,NA,NA,NA,NA,NA,1,12.7448094368564,-1,13.2841099025653,1,13.0317973628899,1,13.1211308090889,1,15.3349303798258,NA,NA,1,10.8688267153693,-1,9.94663349290304,NA,NA,NA,NA,-1,8.67811423318137,1,9.61303439459675,NA,NA,NA,NA,1,11.6035000290399,1,9.73301844112588,1,11.5301314300828,NA,NA,-1,12.7922369338873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.029629202459,1,1,13.457792577504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.5634984250056,NA,NA,1,9.50328597246224,1,10.7824105253152,NA,NA,NA,NA,NA,NA
"60",1994 Q4,1,12.3597046531466,1,12.6558345410894,-1,13.5510792606494,NA,NA,NA,NA,NA,NA,1,12.7713866087267,-1,13.2737014981135,1,13.0401126141943,1,13.1301868821071,1,15.3445229141421,NA,NA,1,10.8952647357252,-1,9.93280684297973,NA,NA,NA,NA,-1,8.64449470306526,1,9.6500813167953,NA,NA,NA,NA,1,11.6389829714197,1,9.79605975039843,1,11.575182941073,NA,NA,-1,12.7671689456928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0827271214874,1,1,13.5211882204586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.5925925267219,NA,NA,1,9.49915246312404,1,10.8461065737462,NA,NA,NA,NA,NA,NA
"61",1995 Q1,1,12.3779143404696,-1,12.6517459893692,1,13.5518620112943,NA,NA,NA,NA,NA,NA,1,12.775439549553,-1,13.2638364942356,1,13.0361707162096,1,13.1312691836612,1,15.3444879205447,NA,NA,1,10.8907284620176,-1,9.92756603231682,NA,NA,NA,NA,1,8.66950935430463,1,9.66516585319571,NA,NA,NA,NA,1,11.6634783502902,1,9.83377720688681,1,11.5792194722075,NA,NA,-1,12.7626945006532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1251682280689,1,1,13.5787256204642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.6176149688003,NA,NA,1,9.60846818278555,1,10.8695376064647,NA,NA,NA,NA,NA,NA
"62",1995 Q2,1,12.3861905363894,-1,12.6492100654779,1,13.5561593956755,NA,NA,NA,NA,NA,NA,1,12.7987099439301,-1,13.2510335473956,1,13.0364713633654,1,13.1279781631792,1,15.350113999791,NA,NA,1,10.9030805107555,-1,9.92171610339244,NA,NA,NA,NA,1,8.68476754272813,1,9.68536720601949,NA,NA,NA,NA,1,11.6854781940381,1,9.88809929372643,1,11.6079220487696,NA,NA,1,12.7946842951588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1551640614788,1,1,13.6186282571631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.6316318116785,NA,NA,-1,9.58791026276304,1,10.9435017847521,NA,NA,NA,NA,NA,NA
"63",1995 Q3,1,12.3994547278707,1,12.6715584769857,1,13.5613673552293,NA,NA,NA,NA,NA,NA,1,12.8236296531305,1,13.2653505572831,1,13.0410545095284,1,13.1376565026842,1,15.3615121909359,NA,NA,1,10.9066534231296,-1,9.92363253689872,NA,NA,NA,NA,1,8.72218791247552,1,9.71520822531584,NA,NA,NA,NA,1,11.7158211591946,1,9.93742819943257,1,11.6287168712346,NA,NA,1,12.8192673170469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1970231594243,1,1,13.6560095701139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.6618795022003,NA,NA,-1,9.57092474212847,-1,10.8178900894552,NA,NA,NA,NA,NA,NA
